Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
1,llama3.3-70b-sft1,56.87,35.63,36.67,43.47,0.685258991280497,0.6081697264360765,0.6383750102284929,0.8983175592379569,0.5863697476508346,0.8162611520701218,0.7428062415782349,0.7526803177690536,0.8155812837041825
2,deepseek-r1,55.41,52.92,32.77,40.77,0.6071783980884522,0.49515928858878266,0.5146380932229366,0.8548431127364351,0.5444652546683996,0.7715747626163707,0.6528845404237478,0.6813428832318719,0.7701448937636695
3,llama4_maverick,53.78,43.29,33.93,40.97,0.6004526696288949,0.5087638519081967,0.5586215013066619,0.8547764819783426,0.4698449217537506,0.7655171400525337,0.6576111548530402,0.6787905679505651,0.7644808376959783
4,llama-3.3-70b-instruct,53.02,42.2,35.7,40.44,0.6036941320758596,0.5222532825416071,0.5407739598998964,0.8407170714219347,0.501228292871373,0.7355016510764264,0.6243366221625466,0.6585363862147301,0.7347241563307874
5,llama-3.1-405b-instruct,52.49,38.21,36.58,40.57,0.6184914203348889,0.5311589363161362,0.5487818493964963,0.8276242191354846,0.5565967549228111,0.7202078646417416,0.6248298344486087,0.6569464161283433,0.7196407075899147
6,llama4-109b-lora1,52.37,38.01,33.32,39.99,0.6170213343310834,0.5282274218010489,0.553625535626437,0.8452389237690616,0.5311895345591588,0.7487631652960974,0.6473502773918934,0.6633685306520356,0.7476361782221226
7,llama3.3-70b-lora1,52.3,30.55,33.87,39.52,0.6389383321709166,0.5467902001235183,0.6000787109581149,0.8808229013896318,0.5182575946437735,0.771191191522721,0.6841983420095751,0.6887260885700872,0.7704679589357841
8,llama4_scout,51.85,40.35,33.81,39.58,0.6073322599712466,0.5132978427040752,0.5332831311156073,0.841007810423827,0.5319363340728497,0.7220810305372686,0.6101477858119321,0.6439992013620067,0.7206490163667507
9,llama3.1-8b-lora1,51.27,31.12,31.64,36.99,0.6359063867436855,0.543621253390015,0.5809594758633637,0.8665188238533796,0.542722072299356,0.7593980521355814,0.6770235783589201,0.6833848651988305,0.7585292078995279
10,llama-3.1-70b-instruct,51.13,42.07,34.77,40.46,0.5400931773032598,0.5141288142427609,0.5323350243663042,0.6735697340233946,0.332495999325677,0.7101561225246962,0.6085414129010018,0.6446472300515553,0.70966695260571
11,nemotron-4-340b-instruct,50.49,37.45,31.91,37.31,0.5981546949052203,0.4914230760920429,0.5253002637617183,0.8413324740836008,0.524759044114892,0.7194470907408774,0.6129627383982085,0.644862574893362,0.7187092664570411
12,deepseek-r1-32b,49.48,36.61,31.51,38.21,0.5862882567899929,0.4859633471207576,0.5073083703822943,0.8308899011496328,0.511187486938659,0.6964546913701622,0.5840919838538644,0.6224789164222264,0.695684468779062
13,llama-3.1-8b-instruct,47.09,30.57,32.02,37.24,0.5712432436946423,0.49037926296995893,0.5245581713276417,0.7619899423697758,0.4590259902680556,0.6567439706444193,0.5720134469137034,0.5988958655062837,0.6559214241350297
14,deepseek-r1-8b,45.47,29.25,28.29,34.56,0.5676448435985095,0.4662909026637212,0.487715234790046,0.7932852659843034,0.4938762062500855,0.6514305903454823,0.5596423713017075,0.5881036151726448,0.6504089198129112
15,gpt-4o-mini-f1,40.42,0.0,0.0,0.0,0.7605333121129737,0.7125895157874674,0.7260642591774266,0.9182005478696089,0.675475004048764,0.8561360230485344,0.7934124221862732,0.8088176502321316,0.8553545247021013
16,phi-3-mini-128k-instruct,40.35,24.71,27.1,28.35,0.5019090764278474,0.38581018211027396,0.4484139112832927,0.7607755541883222,0.4028327365608733,0.5830117728600739,0.5006970815885278,0.534233385215258,0.5822496315700391
17,llama3.1-8b-f2,36.87,36.11,33.87,40.62,,,,,,,,,
18,claude-4-sonnet-20250514,35.44,0.0,0.0,0.0,0.6555117509732438,0.5372030911721345,0.5878890606551463,0.891189882888786,0.5959610476082811,0.7821338816948435,0.6832742435970321,0.6885585211708957,0.7812072236291971
19,claude-3-7-sonnet-20250219,34.34,0.0,0.0,0.0,0.6275523184043033,0.499702447280606,0.5319518324289593,0.8737735648654599,0.5851735859049332,0.7629742714860582,0.6424242226942184,0.6697803236987945,0.7616563117662608
20,gpt-4.1,34.13,0.0,0.0,0.0,0.6022435073087008,0.4863989020641783,0.5226353666379226,0.8616299442361985,0.5285058947278763,0.7722509916760862,0.6450563788983574,0.6733775022460445,0.770976482040698
