Test Model,System,Round,Score Document,Score Reference,Score Reference Document
llama-3.1-70b-instruct,scm,first,54,35,65
llama-3.1-70b-instruct,scm,second,62,80,62
llama-3.1-70b-instruct,scm,third,0,58,60
llama-3.1-70b-instruct,citybus,first,21,23,67
llama-3.1-70b-instruct,citybus,second,16,35,80
llama-3.1-70b-instruct,citybus,third,52,34,73
llama-3.1-70b-instruct,gps_imu,first,18,19,13
llama-3.1-70b-instruct,gps_imu,second,67,90,60
llama-3.1-70b-instruct,gps_imu,third,78,17,23
llama-3.1-70b-instruct,rotor,first,19,0,14
llama-3.1-70b-instruct,rotor,second,80,30,87
llama-3.1-70b-instruct,rotor,third,67,81,59
llama-3.1-70b-instruct,rigid_multipatches,first,80,8,60
llama-3.1-70b-instruct,rigid_multipatches,second,53,57,39
llama-3.1-70b-instruct,rigid_multipatches,third,79,85,36
llama-3.1-70b-instruct,cable,first,12,55,47
llama-3.1-70b-instruct,cable,second,19,98,78
llama-3.1-70b-instruct,cable,third,78,58,57
llama-3.1-70b-instruct,sensros,first,29,42,24
llama-3.1-70b-instruct,sensros,second,63,65,55
llama-3.1-70b-instruct,sensros,third,40,80,30
llama-3.1-70b-instruct,scm_hill,first,22,62,8
llama-3.1-70b-instruct,scm_hill,second,34,58,29
llama-3.1-70b-instruct,scm_hill,third,17,72,23
llama-3.1-70b-instruct,veh_app,first,57,53,17
llama-3.1-70b-instruct,veh_app,second,94,70,27
llama-3.1-70b-instruct,veh_app,third,43,67,30
llama-3.1-70b-instruct,gear,first,52,24,53
llama-3.1-70b-instruct,gear,second,44,100,88
llama-3.1-70b-instruct,gear,third,51,16,100
llama-3.1-70b-instruct,art,first,22,0,0
llama-3.1-70b-instruct,art,second,63,38,8
llama-3.1-70b-instruct,art,third,74,20,16
llama-3.1-70b-instruct,man,first,0,5,62
llama-3.1-70b-instruct,man,second,62,99,29
llama-3.1-70b-instruct,man,third,61,67,59
llama-3.1-70b-instruct,curiosity,first,2,0,73
llama-3.1-70b-instruct,curiosity,second,24,82,66
llama-3.1-70b-instruct,curiosity,third,78,65,72
llama-3.1-70b-instruct,vehros,first,43,15,19
llama-3.1-70b-instruct,vehros,second,83,76,80
llama-3.1-70b-instruct,vehros,third,25,81,32
llama-3.1-70b-instruct,uazbus,first,40,44,51
llama-3.1-70b-instruct,uazbus,second,74,18,32
llama-3.1-70b-instruct,uazbus,third,67,61,37
llama-3.1-70b-instruct,handler,first,0,40,22
llama-3.1-70b-instruct,handler,second,75,100,21
llama-3.1-70b-instruct,handler,third,80,55,42
llama-3.1-70b-instruct,beam,first,41,54,51
llama-3.1-70b-instruct,beam,second,80,85,100
llama-3.1-70b-instruct,beam,third,9,94,75
llama-3.1-70b-instruct,particles,first,34,15,19
llama-3.1-70b-instruct,particles,second,55,64,63
llama-3.1-70b-instruct,particles,third,96,20,68
llama-3.1-70b-instruct,m113,first,32,11,15
llama-3.1-70b-instruct,m113,second,80,71,2
llama-3.1-70b-instruct,m113,third,44,67,55
llama-3.1-70b-instruct,sedan,first,0,40,0
llama-3.1-70b-instruct,sedan,second,82,66,57
llama-3.1-70b-instruct,sedan,third,52,65,22
llama-3.1-70b-instruct,viper,first,38,22,19
llama-3.1-70b-instruct,viper,second,85,100,73
llama-3.1-70b-instruct,viper,third,72,3,79
llama-3.1-70b-instruct,lidar,first,50,56,57
llama-3.1-70b-instruct,lidar,second,0,22,54
llama-3.1-70b-instruct,lidar,third,70,45,57
llama-3.1-70b-instruct,rigid_highway,first,17,27,10
llama-3.1-70b-instruct,rigid_highway,second,79,92,57
llama-3.1-70b-instruct,rigid_highway,third,70,61,76
llama-3.1-70b-instruct,pendulum,first,50,14,14
llama-3.1-70b-instruct,pendulum,second,48,45,58
llama-3.1-70b-instruct,pendulum,third,69,47,51
llama-3.1-70b-instruct,hmmwv,first,57,22,32
llama-3.1-70b-instruct,hmmwv,second,13,9,80
llama-3.1-70b-instruct,hmmwv,third,78,58,61
llama-3.1-70b-instruct,turtlebot,first,30,22,39
llama-3.1-70b-instruct,turtlebot,second,68,70,49
llama-3.1-70b-instruct,turtlebot,third,97,30,45
llama-3.1-70b-instruct,mass_spring_damper,first,27,66,52
llama-3.1-70b-instruct,mass_spring_damper,second,7,92,85
llama-3.1-70b-instruct,mass_spring_damper,third,76,65,22
llama-3.1-70b-instruct,tablecloth,first,54,5,14
llama-3.1-70b-instruct,tablecloth,second,19,96,56
llama-3.1-70b-instruct,tablecloth,third,57,82,62
llama-3.1-70b-instruct,kraz,first,20,61,29
llama-3.1-70b-instruct,kraz,second,71,66,10
llama-3.1-70b-instruct,kraz,third,73,11,29
llama-3.1-70b-instruct,camera,first,67,20,27
llama-3.1-70b-instruct,camera,second,61,35,75
llama-3.1-70b-instruct,camera,third,64,62,66
llama-3.1-70b-instruct,buckling,first,45,59,0
llama-3.1-70b-instruct,buckling,second,82,96,65
llama-3.1-70b-instruct,buckling,third,57,70,59
llama-3.1-70b-instruct,gator,first,35,64,34
llama-3.1-70b-instruct,gator,second,71,81,58
llama-3.1-70b-instruct,gator,third,80,33,5
llama-3.1-70b-instruct,slider_crank,first,7,0,44
llama-3.1-70b-instruct,slider_crank,second,33,18,78
llama-3.1-70b-instruct,slider_crank,third,30,81,62
llama-3.1-70b-instruct,feda,first,55,32,19
llama-3.1-70b-instruct,feda,second,56,25,80
llama-3.1-70b-instruct,feda,third,85,66,76
