model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
gemma-2-2b-it,cable,round_1,0.24020193874588525,0.01578984440832209,0.0196027145370236,0.6200716845878136,0.3053435114503817,0.22702702702702698,0.07065217391304347,0.1783783783783784,0.22702702702702698
gemma-2-2b-it,cable,round_2,0.9626979741708437,0.923728110110296,0.9270637865730789,1.0,1.0,1.0,1.0,1.0,1.0
gemma-2-2b-it,cable,round_3,0.48775771573400123,0.3748637029862678,0.4240235049965623,0.7929203539823009,0.3592233009708738,0.6651480637813212,0.5684931506849314,0.5990888382687927,0.6651480637813212
gemma-2-2b-it,scm_hill,round_1,0.18417812771044645,0.00982630009855452,0.032756716974677476,0.5626740947075209,0.13145539906103287,0.2548262548262548,0.07364341085271318,0.18532818532818535,0.25096525096525096
gemma-2-2b-it,scm_hill,round_2,0.6786755800127602,0.6506625761162047,0.664291964817832,0.9026717557251909,0.49707602339181284,0.7499999999999999,0.701208981001727,0.6793103448275862,0.7448275862068965
gemma-2-2b-it,scm_hill,round_3,0.8448623656468573,0.8926985186100721,0.8967110401370704,0.9556786703601108,0.6343612334801763,0.9436997319034853,0.9139784946236558,0.9302949061662198,0.9436997319034853
gemma-2-2b-it,vehros,round_1,0.23177625198712506,0.03028446057029562,0.0345296850873424,0.5765765765765766,0.2857142857142857,0.3038674033149172,0.09444444444444446,0.21546961325966854,0.2983425414364641
gemma-2-2b-it,vehros,round_2,0.5303270550672651,0.43485757673733166,0.5124058025342452,0.8602150537634409,0.31382978723404253,0.7554076539101499,0.7078464106844741,0.735440931780366,0.7554076539101499
gemma-2-2b-it,vehros,round_3,0.6906864682999413,0.7204680975939812,0.7372166395587328,0.9094567404426559,0.3956043956043956,0.8832599118942732,0.8410596026490066,0.8215859030837006,0.8832599118942732
gemma-2-2b-it,citybus,round_1,0.19742381587493602,0.015512380177291382,0.04358662625006044,0.5491803278688525,0.18141592920353983,0.27005870841487284,0.07072691552062868,0.1917808219178082,0.2661448140900196
